vehicle_id,agent_name,vehicle_type,zone,timestamp,hour,speed_kmh,distance_km,idle_time_min,delivery_time_min,status,latitude,longitude
VH022,Agent_022,Bike,Mylapore,2024-01-21 10:09:00,10,0.3,4.36,14.9,27.5,Active,13.021687,80.310553
VH022,Agent_022,Bike,Mylapore,2024-02-03 15:01:00,15,20.4,10.84,19.6,56.4,Idle,13.069862,80.314103
VH022,Agent_022,Bike,Mylapore,2024-03-03 20:35:00,20,34.5,10.76,5.5,34.6,Active,13.080634,80.235723
VH022,Agent_022,Bike,Mylapore,2024-03-16 22:57:00,22,22.8,6.33,11.9,36.0,Active,12.99345,80.291712
VH022,Agent_022,Bike,Mylapore,2024-03-15 12:28:00,12,44.0,11.28,6.7,49.3,Delayed,13.000777,80.297127
VH022,Agent_022,Bike,Mylapore,2024-02-07 17:57:00,17,33.1,5.88,10.7,31.5,Active,13.006963,80.233966
VH022,Agent_022,Bike,Mylapore,2024-03-10 08:20:00,8,34.7,12.4,19.0,16.0,Idle,13.05332,80.269907
VH023,Agent_023,Bike,Adyar,2024-03-06 11:09:00,11,24.9,2.55,5.7,34.0,Active,12.987083,80.29422
VH023,Agent_023,Bike,Adyar,2024-01-19 08:48:00,8,44.4,10.07,13.1,22.1,Active,12.995113,80.244194
VH023,Agent_023,Bike,Adyar,2024-03-07 11:43:00,11,25.1,9.82,14.0,49.0,Delayed,12.997468,80.236638
VH023,Agent_023,Bike,Adyar,2024-01-22 19:16:00,19,30.2,10.58,9.2,49.7,Delayed,12.974421,80.296457
VH023,Agent_023,Bike,Adyar,2024-01-10 23:09:00,23,50.1,2.66,0.2,53.4,Delayed,12.989589,80.260855
VH023,Agent_023,Bike,Adyar,2024-01-23 09:56:00,9,32.8,4.51,1.5,10.2,Active,12.96289,80.300483
VH024,Agent_024,Scooter,Anna Nagar,2024-01-22 11:14:00,11,39.3,12.51,13.1,13.2,Active,13.097771,80.193591
VH024,Agent_024,Scooter,Anna Nagar,2024-03-17 09:41:00,9,34.1,5.4,17.4,17.4,Idle,13.097007,80.213446
VH024,Agent_024,Scooter,Anna Nagar,2024-03-25 10:03:00,10,25.0,7.63,3.5,44.1,Active,13.124389,80.23896
VH024,Agent_024,Scooter,Anna Nagar,2024-02-21 08:39:00,8,24.5,8.77,5.2,45.5,Delayed,13.059849,80.234495
VH024,Agent_024,Scooter,Anna Nagar,2024-03-26 18:57:00,18,19.8,8.68,18.2,15.5,Idle,13.038353,80.217089
VH024,Agent_024,Scooter,Anna Nagar,2024-02-26 19:17:00,19,35.7,5.29,11.0,55.5,Delayed,13.069208,80.242226
VH024,Agent_024,Scooter,Anna Nagar,2024-03-25 12:23:00,12,34.0,6.38,17.7,39.9,Idle,13.046063,80.244745
VH024,Agent_024,Scooter,Anna Nagar,2024-03-27 18:50:00,18,26.8,0.83,8.9,10.5,Active,13.11473,80.175092
VH024,Agent_024,Scooter,Anna Nagar,2024-01-20 09:07:00,9,18.3,10.44,14.0,52.3,Delayed,13.057925,80.232325
VH024,Agent_024,Scooter,Anna Nagar,2024-01-24 23:54:00,23,40.4,10.8,10.3,59.8,Delayed,13.104395,80.214372
VH025,Agent_025,Cycle,OMR,2024-02-01 18:25:00,18,46.3,13.24,12.8,16.7,Active,12.87618,80.21247
VH025,Agent_025,Cycle,OMR,2024-01-08 10:20:00,10,8.7,7.94,15.4,21.1,Idle,12.897201,80.272628
VH025,Agent_025,Cycle,OMR,2024-03-16 11:53:00,11,48.0,6.14,17.6,39.7,Idle,12.866335,80.236523
VH025,Agent_025,Cycle,OMR,2024-02-26 08:58:00,8,59.3,9.03,16.8,17.7,Idle,12.852811,80.265112
VH025,Agent_025,Cycle,OMR,2024-01-02 08:58:00,8,31.6,12.49,7.8,13.7,Active,12.944212,80.234413
VH026,Agent_026,Cycle,T Nagar,2024-02-15 18:26:00,18,35.8,13.11,18.7,14.4,Idle,13.062524,80.199354
VH026,Agent_026,Cycle,T Nagar,2024-03-24 12:12:00,12,32.7,11.88,1.1,56.0,Delayed,13.049429,80.244772
VH026,Agent_026,Cycle,T Nagar,2024-03-15 10:31:00,10,49.1,13.5,13.2,36.5,Active,13.085237,80.276657
VH026,Agent_026,Cycle,T Nagar,2024-03-23 12:23:00,12,23.9,5.56,8.1,47.8,Delayed,13.036884,80.195424
VH026,Agent_026,Cycle,T Nagar,2024-02-04 23:37:00,23,30.7,5.64,14.8,58.1,Delayed,13.050928,80.224
VH026,Agent_026,Cycle,T Nagar,2024-03-20 11:25:00,11,43.1,14.23,10.9,36.4,Active,12.997276,80.21762
VH026,Agent_026,Cycle,T Nagar,2024-02-25 18:35:00,18,17.9,5.89,13.5,24.0,Active,13.04554,80.276086
VH027,Agent_027,Scooter,Velachery,2024-02-27 21:48:00,21,10.1,13.24,12.1,14.2,Active,12.966135,80.202695
VH027,Agent_027,Scooter,Velachery,2024-01-23 17:32:00,17,26.0,10.1,8.9,41.5,Active,12.95396,80.213244
VH027,Agent_027,Scooter,Velachery,2024-02-03 23:12:00,23,50.0,8.04,12.6,57.7,Delayed,12.945586,80.185639
VH027,Agent_027,Scooter,Velachery,2024-03-23 20:15:00,20,0.0,1.23,8.1,53.3,Delayed,13.022985,80.204239
VH027,Agent_027,Scooter,Velachery,2024-01-25 14:15:00,14,29.3,3.3,0.9,41.7,Active,12.989559,80.231226
VH027,Agent_027,Scooter,Velachery,2024-02-02 08:32:00,8,26.8,12.06,19.2,17.5,Idle,12.940035,80.267687
VH027,Agent_027,Scooter,Velachery,2024-01-02 14:04:00,14,16.7,9.9,19.2,23.7,Idle,12.98172,80.227539
VH027,Agent_027,Scooter,Velachery,2024-01-03 17:12:00,17,30.2,9.65,13.0,32.6,Active,12.952491,80.257805
VH027,Agent_027,Scooter,Velachery,2024-01-25 14:23:00,14,29.7,3.76,10.4,19.4,Active,12.952014,80.187069
VH027,Agent_027,Scooter,Velachery,2024-03-18 11:45:00,11,29.6,3.85,1.2,16.7,Active,12.987984,80.174571
VH027,Agent_027,Scooter,Velachery,2024-03-13 19:08:00,19,23.5,3.69,19.5,21.3,Idle,13.009053,80.213329
VH027,Agent_027,Scooter,Velachery,2024-02-11 20:59:00,20,0.0,0.91,11.2,40.6,Active,12.971576,80.223964
VH028,Agent_028,Cycle,Porur,2024-02-19 11:54:00,11,43.1,12.57,17.6,47.9,Idle,13.001424,80.124893
VH028,Agent_028,Cycle,Porur,2024-02-03 15:49:00,15,13.1,11.82,19.7,38.6,Idle,13.0503,80.147573
VH028,Agent_028,Cycle,Porur,2024-02-18 21:03:00,21,20.7,2.03,0.5,24.3,Active,12.988439,80.122315
VH028,Agent_028,Cycle,Porur,2024-02-14 11:58:00,11,41.2,10.61,16.4,48.0,Idle,12.98861,80.128897
VH028,Agent_028,Cycle,Porur,2024-03-27 18:56:00,18,45.3,3.1,2.4,38.0,Active,13.009007,80.173889
VH028,Agent_028,Cycle,Porur,2024-02-06 16:48:00,16,23.7,4.97,5.4,54.5,Delayed,13.051175,80.130518
VH028,Agent_028,Cycle,Porur,2024-02-14 18:01:00,18,35.9,5.7,5.9,24.4,Active,12.995844,80.131017
VH028,Agent_028,Cycle,Porur,2024-03-13 09:52:00,9,38.5,5.39,14.1,33.3,Active,13.068922,80.146418
VH028,Agent_028,Cycle,Porur,2024-01-09 21:02:00,21,35.3,14.63,12.6,39.0,Active,13.052709,80.127198
VH028,Agent_028,Cycle,Porur,2024-03-17 23:16:00,23,37.1,5.14,9.7,10.6,Active,12.9872,80.115251
VH028,Agent_028,Cycle,Porur,2024-02-07 12:54:00,12,26.3,3.5,18.8,20.5,Idle,13.006689,80.109353
VH028,Agent_028,Cycle,Porur,2024-03-12 19:23:00,19,33.9,6.9,13.8,15.8,Active,13.028042,80.195967
VH028,Agent_028,Cycle,Porur,2024-01-17 23:48:00,23,15.0,14.58,1.1,49.9,Delayed,13.067644,80.140882
VH029,Agent_029,Bike,Porur,2024-03-15 17:14:00,17,21.5,3.1,0.2,43.7,Active,13.044929,80.133506
VH029,Agent_029,Bike,Porur,2024-02-20 13:44:00,13,13.1,4.27,17.4,28.3,Idle,13.048315,80.147641
VH029,Agent_029,Bike,Porur,2024-03-14 22:12:00,22,5.0,7.13,18.6,20.7,Idle,13.015347,80.201545
VH029,Agent_029,Bike,Porur,2024-03-20 22:14:00,22,50.4,4.26,15.2,34.5,Idle,13.062261,80.120711
VH029,Agent_029,Bike,Porur,2024-01-12 16:54:00,16,29.5,8.67,4.7,36.5,Active,13.075355,80.186686
VH029,Agent_029,Bike,Porur,2024-02-12 16:33:00,16,43.2,13.99,8.4,38.1,Active,13.028421,80.108947
VH029,Agent_029,Bike,Porur,2024-01-25 16:50:00,16,33.7,9.73,12.7,37.6,Active,13.049248,80.132489
VH030,Agent_030,Cycle,Mylapore,2024-01-15 11:41:00,11,9.5,14.31,12.8,31.2,Active,13.000736,80.301093
VH030,Agent_030,Cycle,Mylapore,2024-02-10 23:36:00,23,30.2,14.69,8.9,21.7,Active,13.003968,80.244831
VH030,Agent_030,Cycle,Mylapore,2024-03-13 11:40:00,11,34.2,2.49,1.4,58.6,Delayed,12.988639,80.30903
VH030,Agent_030,Cycle,Mylapore,2024-03-17 10:58:00,10,32.4,8.11,3.3,23.5,Active,13.014206,80.273018
VH030,Agent_030,Cycle,Mylapore,2024-01-18 16:37:00,16,18.3,2.44,4.4,54.0,Delayed,13.051942,80.300574
VH031,Agent_031,Bike,Anna Nagar,2024-01-24 21:18:00,21,33.1,2.01,14.6,18.6,Active,13.095052,80.226604
VH031,Agent_031,Bike,Anna Nagar,2024-01-28 14:08:00,14,41.8,14.47,0.2,42.9,Active,13.052537,80.251541
VH031,Agent_031,Bike,Anna Nagar,2024-02-27 20:46:00,20,7.9,7.26,0.4,40.3,Active,13.086892,80.164797
VH031,Agent_031,Bike,Anna Nagar,2024-02-17 11:15:00,11,14.6,12.79,4.4,26.3,Active,13.051628,80.233903
VH031,Agent_031,Bike,Anna Nagar,2024-01-20 14:01:00,14,32.2,0.76,18.8,47.7,Idle,13.059535,80.19903
VH031,Agent_031,Bike,Anna Nagar,2024-01-14 17:20:00,17,20.9,9.72,8.3,35.8,Active,13.063869,80.195667
VH031,Agent_031,Bike,Anna Nagar,2024-02-08 18:54:00,18,18.3,5.56,9.5,40.0,Active,13.09164,80.207705
VH031,Agent_031,Bike,Anna Nagar,2024-02-17 08:02:00,8,42.6,9.37,11.5,21.6,Active,13.101367,80.253783
VH032,Agent_032,Bike,T Nagar,2024-01-26 18:37:00,18,19.7,4.93,15.9,35.7,Idle,12.994918,80.210326
VH032,Agent_032,Bike,T Nagar,2024-03-09 13:46:00,13,38.4,8.77,11.0,51.3,Delayed,13.051308,80.189243
VH032,Agent_032,Bike,T Nagar,2024-02-21 23:10:00,23,60.7,5.22,7.7,21.7,Speeding,13.025224,80.261191
VH032,Agent_032,Bike,T Nagar,2024-01-16 17:33:00,17,28.8,2.87,0.7,38.1,Active,13.00246,80.191614
VH032,Agent_032,Bike,T Nagar,2024-03-12 12:54:00,12,29.6,6.56,14.0,27.5,Active,13.06064,80.227583
VH032,Agent_032,Bike,T Nagar,2024-03-28 17:16:00,17,51.2,9.85,0.9,25.9,Active,13.01644,80.26601
VH032,Agent_032,Bike,T Nagar,2024-03-13 15:30:00,15,37.6,1.09,15.8,28.9,Idle,13.019015,80.243123
VH032,Agent_032,Bike,T Nagar,2024-02-11 21:57:00,21,41.7,11.56,2.7,20.7,Active,13.027897,80.193258
VH032,Agent_032,Bike,T Nagar,2024-03-22 08:36:00,8,29.1,2.01,9.6,57.1,Delayed,13.010313,80.23829
VH032,Agent_032,Bike,T Nagar,2024-03-22 13:57:00,13,37.4,10.32,12.9,59.1,Delayed,13.079095,80.257322
VH032,Agent_032,Bike,T Nagar,2024-03-23 18:11:00,18,36.7,9.19,5.1,16.6,Active,13.061028,80.26902
VH032,Agent_032,Bike,T Nagar,2024-03-14 21:42:00,21,43.0,13.16,12.4,18.3,Active,13.016767,80.233042
VH032,Agent_032,Bike,T Nagar,2024-01-03 17:22:00,17,35.2,12.11,7.1,23.7,Active,13.009858,80.240895
VH032,Agent_032,Bike,T Nagar,2024-01-02 08:11:00,8,32.5,8.17,12.0,49.3,Delayed,13.083349,80.187495
VH032,Agent_032,Bike,T Nagar,2024-03-12 18:32:00,18,17.0,9.41,0.3,34.9,Active,13.08424,80.281206
VH033,Agent_033,Bike,Anna Nagar,2024-02-21 14:25:00,14,42.6,3.54,2.3,26.6,Active,13.129427,80.207521
VH033,Agent_033,Bike,Anna Nagar,2024-02-10 14:03:00,14,30.3,1.95,10.7,39.2,Active,13.06691,80.242992
VH033,Agent_033,Bike,Anna Nagar,2024-01-17 08:12:00,8,30.4,8.81,3.9,42.6,Active,13.038701,80.219727
VH033,Agent_033,Bike,Anna Nagar,2024-03-05 21:41:00,21,24.8,10.94,9.1,58.6,Delayed,13.042695,80.229729
VH033,Agent_033,Bike,Anna Nagar,2024-01-03 09:29:00,9,26.3,5.63,13.3,29.4,Active,13.068987,80.232577
VH034,Agent_034,Bike,Tambaram,2024-01-27 12:34:00,12,27.8,12.55,5.2,52.1,Delayed,12.928849,80.129072
VH034,Agent_034,Bike,Tambaram,2024-01-10 20:23:00,20,24.7,7.64,0.8,49.6,Delayed,12.906775,80.112589
VH034,Agent_034,Bike,Tambaram,2024-03-04 13:24:00,13,33.2,3.38,6.1,51.2,Delayed,12.898196,80.05244
VH034,Agent_034,Bike,Tambaram,2024-01-24 15:35:00,15,40.7,8.18,5.9,36.9,Active,12.96191,80.052127
VH034,Agent_034,Bike,Tambaram,2024-01-13 08:33:00,8,31.0,6.29,5.1,10.2,Active,12.968807,80.129878
VH035,Agent_035,Bike,Tambaram,2024-01-19 16:30:00,16,42.8,14.29,16.8,38.9,Idle,12.974693,80.085071
VH035,Agent_035,Bike,Tambaram,2024-02-26 09:52:00,9,23.8,10.94,12.5,42.6,Active,12.922888,80.112751
VH035,Agent_035,Bike,Tambaram,2024-02-03 12:02:00,12,46.9,12.99,3.0,51.5,Delayed,12.962268,80.148408
VH035,Agent_035,Bike,Tambaram,2024-03-09 10:25:00,10,24.7,11.64,1.3,21.5,Active,12.917036,80.123758
VH035,Agent_035,Bike,Tambaram,2024-01-22 16:35:00,16,47.4,4.57,12.0,28.1,Active,12.898778,80.061047
VH035,Agent_035,Bike,Tambaram,2024-03-20 17:04:00,17,13.9,7.13,13.4,16.1,Active,12.904531,80.073361
VH035,Agent_035,Bike,Tambaram,2024-01-27 19:22:00,19,19.0,10.78,11.8,43.9,Active,12.879109,80.051787
VH035,Agent_035,Bike,Tambaram,2024-01-05 15:51:00,15,29.6,14.48,7.5,40.2,Active,12.913333,80.117965
VH035,Agent_035,Bike,Tambaram,2024-03-23 17:22:00,17,32.8,10.27,6.9,29.0,Active,12.896725,80.144996
VH035,Agent_035,Bike,Tambaram,2024-03-20 08:53:00,8,41.8,7.37,2.1,56.4,Delayed,12.969373,80.09674
VH035,Agent_035,Bike,Tambaram,2024-02-20 08:02:00,8,27.4,6.53,6.6,44.3,Active,12.936241,80.066703
VH035,Agent_035,Bike,Tambaram,2024-03-27 23:05:00,23,32.0,5.92,17.1,27.8,Idle,12.935674,80.101269
VH035,Agent_035,Bike,Tambaram,2024-03-26 14:26:00,14,35.9,4.82,12.1,58.4,Delayed,12.897967,80.067653
VH035,Agent_035,Bike,Tambaram,2024-02-19 13:29:00,13,22.5,7.53,5.7,33.5,Active,12.952858,80.085013
VH035,Agent_035,Bike,Tambaram,2024-01-17 16:29:00,16,23.3,10.08,11.8,42.0,Active,12.880684,80.14691
VH036,Agent_036,Bike,Tambaram,2024-03-11 10:58:00,10,47.0,10.99,11.3,35.5,Active,12.944502,80.06539
VH036,Agent_036,Bike,Tambaram,2024-01-02 12:52:00,12,23.2,0.53,17.5,26.5,Idle,12.956483,80.072444
VH036,Agent_036,Bike,Tambaram,2024-02-28 17:57:00,17,32.4,5.66,10.0,41.3,Active,12.934194,80.108009
VH036,Agent_036,Bike,Tambaram,2024-01-06 08:48:00,8,11.8,3.66,7.2,34.0,Active,12.884049,80.137746
VH036,Agent_036,Bike,Tambaram,2024-01-19 16:09:00,16,22.6,8.17,1.6,21.6,Active,12.963775,80.145565
VH036,Agent_036,Bike,Tambaram,2024-02-09 21:24:00,21,25.3,0.5,6.5,37.1,Active,12.961113,80.130952
VH036,Agent_036,Bike,Tambaram,2024-01-13 16:06:00,16,37.9,4.9,11.2,41.2,Active,12.883599,80.090845
VH036,Agent_036,Bike,Tambaram,2024-01-08 13:42:00,13,54.1,9.93,1.1,45.7,Delayed,12.912169,80.075975
VH036,Agent_036,Bike,Tambaram,2024-03-19 10:47:00,10,29.6,2.12,5.1,48.1,Delayed,12.883005,80.072018
VH036,Agent_036,Bike,Tambaram,2024-02-16 21:09:00,21,51.5,7.99,10.0,21.8,Active,12.943226,80.057613
VH036,Agent_036,Bike,Tambaram,2024-02-21 12:07:00,12,29.8,13.04,11.6,11.4,Active,12.922959,80.109241
VH036,Agent_036,Bike,Tambaram,2024-03-03 10:06:00,10,44.3,10.82,19.4,44.2,Idle,12.957368,80.084781
VH036,Agent_036,Bike,Tambaram,2024-01-04 15:39:00,15,38.2,2.39,16.4,50.0,Idle,12.901603,80.137863
VH037,Agent_037,Scooter,Porur,2024-03-17 22:55:00,22,52.2,4.64,15.7,29.4,Idle,13.065643,80.172545
VH037,Agent_037,Scooter,Porur,2024-01-23 10:48:00,10,39.8,1.24,12.8,17.1,Active,13.055647,80.174714
VH037,Agent_037,Scooter,Porur,2024-03-22 12:32:00,12,36.1,2.63,9.5,30.6,Active,13.047761,80.181972
VH037,Agent_037,Scooter,Porur,2024-02-15 13:25:00,13,28.0,13.03,13.3,53.7,Delayed,13.019412,80.181051
VH037,Agent_037,Scooter,Porur,2024-01-05 15:14:00,15,31.8,0.98,9.8,41.6,Active,13.001976,80.188497
VH037,Agent_037,Scooter,Porur,2024-03-17 23:04:00,23,30.3,11.31,18.5,19.5,Idle,12.986539,80.135404
VH037,Agent_037,Scooter,Porur,2024-03-10 11:19:00,11,45.3,10.43,7.9,13.7,Active,13.047593,80.204819
VH037,Agent_037,Scooter,Porur,2024-02-02 16:54:00,16,13.7,1.64,10.3,45.6,Delayed,13.049301,80.160699
VH038,Agent_038,Cycle,Ambattur,2024-01-27 09:11:00,9,39.0,7.86,6.6,27.9,Active,13.142285,80.115498
VH038,Agent_038,Cycle,Ambattur,2024-03-26 22:53:00,22,33.0,3.65,9.9,47.1,Delayed,13.160599,80.138987
VH038,Agent_038,Cycle,Ambattur,2024-01-15 08:38:00,8,48.9,10.02,11.6,42.9,Active,13.127562,80.198003
VH038,Agent_038,Cycle,Ambattur,2024-03-13 08:35:00,8,24.6,14.42,12.9,33.4,Active,13.094396,80.175617
VH038,Agent_038,Cycle,Ambattur,2024-01-27 15:50:00,15,32.3,11.0,15.5,52.4,Idle,13.071035,80.163017
VH039,Agent_039,Scooter,Mylapore,2024-02-22 18:28:00,18,44.3,7.11,5.7,45.0,Active,12.991374,80.304754
VH039,Agent_039,Scooter,Mylapore,2024-02-28 20:35:00,20,11.7,4.68,10.7,16.6,Active,13.084149,80.314488
VH039,Agent_039,Scooter,Mylapore,2024-01-03 19:45:00,19,23.3,6.95,10.1,16.6,Active,13.062626,80.220059
VH039,Agent_039,Scooter,Mylapore,2024-01-19 14:39:00,14,34.5,8.64,4.1,23.1,Active,12.989012,80.249961
VH039,Agent_039,Scooter,Mylapore,2024-01-14 20:46:00,20,48.8,6.51,18.2,22.4,Idle,13.05513,80.26219
VH039,Agent_039,Scooter,Mylapore,2024-03-24 17:53:00,17,29.2,2.85,3.8,21.4,Active,13.014163,80.317312
VH039,Agent_039,Scooter,Mylapore,2024-01-18 10:06:00,10,12.6,13.5,16.5,51.8,Idle,13.003162,80.297081
VH039,Agent_039,Scooter,Mylapore,2024-03-04 21:13:00,21,3.6,13.82,15.3,36.6,Idle,13.056168,80.239677
VH039,Agent_039,Scooter,Mylapore,2024-03-16 21:18:00,21,32.9,6.72,17.3,57.7,Idle,13.052251,80.244926
VH040,Agent_040,Cycle,Tambaram,2024-02-17 14:47:00,14,23.2,6.92,18.3,59.7,Idle,12.969986,80.065106
VH040,Agent_040,Cycle,Tambaram,2024-01-17 18:51:00,18,37.8,5.05,18.7,48.7,Idle,12.916873,80.113853
VH040,Agent_040,Cycle,Tambaram,2024-03-25 22:43:00,22,28.8,7.11,2.6,16.5,Active,12.914659,80.077422
VH040,Agent_040,Cycle,Tambaram,2024-01-28 10:06:00,10,29.5,3.96,19.1,17.6,Idle,12.96431,80.072995
VH040,Agent_040,Cycle,Tambaram,2024-01-14 17:19:00,17,32.9,11.08,20.0,11.8,Idle,12.89621,80.053113
VH040,Agent_040,Cycle,Tambaram,2024-03-16 11:01:00,11,15.0,14.56,2.6,17.9,Active,12.961336,80.097321
VH040,Agent_040,Cycle,Tambaram,2024-01-17 17:21:00,17,47.3,2.47,18.5,18.8,Idle,12.971719,80.068553
VH040,Agent_040,Cycle,Tambaram,2024-02-13 12:29:00,12,34.1,3.47,12.2,58.4,Delayed,12.951992,80.134478
VH041,Agent_041,Scooter,OMR,2024-03-10 21:49:00,21,35.5,6.87,2.1,19.3,Active,12.927102,80.240522
VH041,Agent_041,Scooter,OMR,2024-02-12 11:52:00,11,32.4,9.85,10.8,22.0,Active,12.930654,80.226052
VH041,Agent_041,Scooter,OMR,2024-02-21 23:05:00,23,38.5,10.94,6.9,49.3,Delayed,12.862731,80.190419
VH041,Agent_041,Scooter,OMR,2024-01-20 08:17:00,8,21.9,4.8,18.1,16.7,Idle,12.871052,80.227059
VH041,Agent_041,Scooter,OMR,2024-03-25 19:50:00,19,51.6,5.91,8.2,27.0,Active,12.857421,80.236097
VH041,Agent_041,Scooter,OMR,2024-01-18 10:24:00,10,40.1,1.58,16.9,25.8,Idle,12.882036,80.223422
VH042,Agent_042,Cycle,Porur,2024-01-13 11:13:00,11,22.2,6.53,14.7,23.6,Active,12.987062,80.113945
VH042,Agent_042,Cycle,Porur,2024-01-02 23:25:00,23,24.6,8.59,14.3,48.3,Delayed,13.045902,80.135866
VH042,Agent_042,Cycle,Porur,2024-03-12 12:45:00,12,0.9,12.94,1.6,20.8,Active,13.055398,80.192712
VH042,Agent_042,Cycle,Porur,2024-03-20 10:33:00,10,18.4,9.96,5.7,33.2,Active,13.010105,80.205366
VH042,Agent_042,Cycle,Porur,2024-02-19 09:17:00,9,29.4,8.77,7.5,31.6,Active,13.00015,80.156589
VH042,Agent_042,Cycle,Porur,2024-02-19 13:23:00,13,48.0,1.85,3.0,24.3,Active,13.041865,80.107677
VH042,Agent_042,Cycle,Porur,2024-03-18 23:00:00,23,40.5,11.44,19.4,45.2,Idle,13.018546,80.158471
VH042,Agent_042,Cycle,Porur,2024-02-15 12:29:00,12,27.0,8.97,19.1,54.0,Idle,12.98922,80.114558
VH042,Agent_042,Cycle,Porur,2024-02-02 13:30:00,13,21.8,12.53,1.3,41.1,Active,13.025592,80.119972
VH042,Agent_042,Cycle,Porur,2024-03-24 15:18:00,15,51.6,10.67,1.8,42.1,Active,13.065959,80.126715
VH043,Agent_043,Cycle,Mylapore,2024-02-13 21:01:00,21,37.7,6.47,16.7,49.8,Idle,13.003548,80.228057
VH043,Agent_043,Cycle,Mylapore,2024-03-05 11:43:00,11,46.8,7.39,18.6,30.7,Idle,12.989959,80.311221
VH043,Agent_043,Cycle,Mylapore,2024-02-04 18:26:00,18,41.1,1.45,4.6,38.0,Active,12.991997,80.27173
VH043,Agent_043,Cycle,Mylapore,2024-02-18 17:00:00,17,38.4,0.94,4.2,36.5,Active,13.058209,80.297773
VH043,Agent_043,Cycle,Mylapore,2024-01-23 14:33:00,14,34.7,7.66,4.4,39.8,Active,13.020745,80.299083
VH044,Agent_044,Scooter,Tambaram,2024-02-16 14:17:00,14,45.8,1.21,4.6,21.7,Active,12.920132,80.114358
VH044,Agent_044,Scooter,Tambaram,2024-03-08 20:55:00,20,32.4,11.11,3.4,25.1,Active,12.92754,80.123159
VH044,Agent_044,Scooter,Tambaram,2024-01-13 18:47:00,18,22.2,9.27,10.5,21.2,Active,12.962078,80.071921
VH044,Agent_044,Scooter,Tambaram,2024-02-11 15:22:00,15,24.2,9.41,7.6,31.6,Active,12.972487,80.08369
VH044,Agent_044,Scooter,Tambaram,2024-01-06 12:49:00,12,36.3,6.7,2.1,12.9,Active,12.940771,80.09982
VH044,Agent_044,Scooter,Tambaram,2024-03-09 20:25:00,20,23.1,2.08,3.7,38.0,Active,12.930436,80.12192
VH044,Agent_044,Scooter,Tambaram,2024-03-16 08:23:00,8,30.5,12.53,17.6,33.0,Idle,12.894854,80.118023
VH044,Agent_044,Scooter,Tambaram,2024-01-01 19:55:00,19,31.4,4.93,12.4,20.1,Active,12.88212,80.053065
VH044,Agent_044,Scooter,Tambaram,2024-02-25 17:53:00,17,26.9,10.19,10.5,22.3,Active,12.961727,80.122717
VH044,Agent_044,Scooter,Tambaram,2024-03-13 15:49:00,15,10.0,3.27,0.5,39.1,Active,12.949171,80.092549
VH045,Agent_045,Cycle,Chromepet,2024-01-12 14:41:00,14,15.3,12.29,5.4,58.3,Delayed,13.000365,80.100211
VH045,Agent_045,Cycle,Chromepet,2024-01-25 23:46:00,23,12.4,8.57,18.6,53.1,Idle,12.988303,80.154068
VH045,Agent_045,Cycle,Chromepet,2024-03-28 20:18:00,20,50.2,4.93,19.0,53.7,Idle,12.950267,80.183542
VH045,Agent_045,Cycle,Chromepet,2024-03-21 18:00:00,18,24.5,3.56,19.4,40.4,Idle,12.99167,80.138372
VH045,Agent_045,Cycle,Chromepet,2024-02-21 21:35:00,21,37.8,3.45,11.1,42.0,Active,12.992836,80.117266
VH046,Agent_046,Bike,Tambaram,2024-03-20 19:24:00,19,11.1,12.6,7.1,40.1,Active,12.937197,80.113156
VH046,Agent_046,Bike,Tambaram,2024-03-18 21:48:00,21,22.5,7.06,8.6,59.4,Delayed,12.946482,80.140903
VH046,Agent_046,Bike,Tambaram,2024-02-10 17:03:00,17,34.7,13.84,13.0,10.4,Active,12.892868,80.073754
VH046,Agent_046,Bike,Tambaram,2024-01-01 21:43:00,21,29.7,3.17,16.9,28.6,Idle,12.899623,80.137075
VH046,Agent_046,Bike,Tambaram,2024-03-07 08:41:00,8,44.1,14.58,9.1,25.5,Active,12.919431,80.101482
VH046,Agent_046,Bike,Tambaram,2024-02-15 23:55:00,23,43.8,12.45,7.4,59.5,Delayed,12.891252,80.089108
VH046,Agent_046,Bike,Tambaram,2024-03-04 23:50:00,23,9.1,2.55,1.4,39.8,Active,12.971841,80.075813
VH046,Agent_046,Bike,Tambaram,2024-02-25 19:09:00,19,14.5,0.62,0.5,36.4,Active,12.952247,80.063087
VH047,Agent_047,Scooter,Ambattur,2024-03-14 10:45:00,10,43.9,5.81,12.8,32.8,Active,13.161282,80.150179
VH047,Agent_047,Scooter,Ambattur,2024-02-22 10:05:00,10,30.9,14.25,12.9,15.5,Active,13.098,80.187688
VH047,Agent_047,Scooter,Ambattur,2024-02-05 11:52:00,11,14.6,13.53,18.3,16.7,Idle,13.107389,80.129671
VH047,Agent_047,Scooter,Ambattur,2024-02-18 12:43:00,12,48.0,12.06,6.8,22.8,Active,13.081004,80.121562
VH047,Agent_047,Scooter,Ambattur,2024-02-10 10:12:00,10,40.2,11.68,5.9,16.6,Active,13.067967,80.17844
VH047,Agent_047,Scooter,Ambattur,2024-02-03 19:28:00,19,26.1,3.77,10.0,30.0,Active,13.148717,80.185367
VH047,Agent_047,Scooter,Ambattur,2024-01-25 19:22:00,19,54.9,12.35,7.3,51.4,Delayed,13.122835,80.191627
